carat,cut,color,clarity,x,y,z,price,cut/wt,color/wt,clarity/wt
1.22,4,4,2,6.88,6.79,4.23,8.655,3.278688524590164,3.278688524590164,1.639344262295082
0.9,3,4,3,6.17,6.21,3.87,8.357,3.333333333333333,4.444444444444445,3.333333333333333
0.7,4,1,3,5.79,5.75,3.46,7.929,5.714285714285714,1.4285714285714286,4.285714285714286
2.1,4,7,7,8.29,8.24,5.07,9.776,1.9047619047619047,3.333333333333333,3.333333333333333
0.72,4,2,2,5.88,5.83,3.46,7.622,5.555555555555555,2.7777777777777777,2.7777777777777777
0.42,2,5,3,4.77,4.79,3.02,6.551,4.761904761904762,11.904761904761905,7.142857142857143
2.0,4,5,2,8.04,7.98,5.03,9.682,2.0,2.5,1.0
0.77,6,4,6,5.84,5.78,3.65,8.25,7.792207792207792,5.194805194805195,7.792207792207792
0.3,4,5,3,4.33,4.29,2.64,6.292,13.333333333333334,16.666666666666668,10.0
0.33,3,2,4,4.46,4.43,2.77,6.751,9.09090909090909,6.0606060606060606,12.121212121212121
1.2,2,6,3,6.66,6.72,4.22,8.466,1.6666666666666667,5.0,2.5
0.54,3,4,3,5.27,5.35,3.26,7.233,5.555555555555555,7.4074074074074066,5.555555555555555
0.39,3,3,6,4.73,4.77,2.91,6.896,7.692307692307692,7.692307692307692,15.384615384615383
0.23,6,3,6,3.92,3.96,2.38,6.142,26.08695652173913,13.043478260869565,26.08695652173913
0.31,4,6,5,4.29,4.33,2.7,6.192,12.903225806451614,19.35483870967742,16.129032258064516
0.72,2,3,4,5.7,5.74,3.63,7.901,2.7777777777777777,4.166666666666667,5.555555555555555
0.34,6,6,3,4.45,4.49,2.74,6.103,17.64705882352941,17.64705882352941,8.823529411764705
0.41,6,2,6,4.79,4.81,3.0,7.056,14.634146341463415,4.878048780487805,14.634146341463415
1.21,4,5,2,6.88,6.79,4.1,8.533,3.3057851239669422,4.132231404958678,1.6528925619834711
0.3,4,1,5,4.32,4.28,2.64,6.702,13.333333333333334,3.3333333333333335,16.666666666666668
0.4,4,3,5,4.73,4.75,2.91,6.89,10.0,7.5,12.5
0.51,4,1,5,5.14,5.11,3.18,7.472,7.8431372549019605,1.9607843137254901,9.803921568627452
1.07,3,3,4,6.59,6.62,4.03,8.931,2.803738317757009,2.803738317757009,3.7383177570093458
1.0,4,6,4,6.47,6.39,3.96,8.401,4.0,6.0,4.0
0.38,3,4,3,4.72,4.77,2.85,6.46,7.894736842105263,10.526315789473685,7.894736842105263
0.5,6,1,5,5.04,5.11,3.17,7.418,12.0,2.0,10.0
0.32,3,1,5,4.43,4.46,2.74,6.8,9.375,3.125,15.625
1.0,1,5,6,6.27,6.23,4.07,8.369,1.0,5.0,6.0
1.33,4,1,5,7.15,7.1,4.31,9.421,3.007518796992481,0.7518796992481203,3.7593984962406015
0.97,3,3,1,6.41,6.43,3.9,7.948,3.0927835051546393,3.0927835051546393,1.0309278350515465
0.3,3,1,7,4.27,4.3,2.66,6.759,10.0,3.3333333333333335,23.333333333333336
0.3,6,1,4,4.25,4.28,2.67,6.489,20.0,3.3333333333333335,13.333333333333334
0.61,4,3,7,5.48,5.4,3.36,7.92,6.557377049180328,4.918032786885246,11.475409836065573
1.27,3,2,3,6.92,6.96,4.31,9.019,2.3622047244094486,1.574803149606299,2.3622047244094486
0.33,3,2,4,4.45,4.41,2.77,6.91,9.09090909090909,6.0606060606060606,12.121212121212121
0.75,4,3,2,5.87,5.8,3.57,7.824,5.333333333333333,4.0,2.6666666666666665
0.23,6,2,6,3.95,3.98,2.42,6.273,26.08695652173913,8.695652173913043,26.08695652173913
1.13,3,6,3,6.68,6.66,4.13,8.547,2.6548672566371683,5.3097345132743365,2.6548672566371683
0.76,3,5,4,5.86,5.82,3.66,7.898,3.9473684210526314,6.578947368421052,5.2631578947368425
0.73,6,5,4,5.82,5.84,3.55,7.93,8.219178082191782,6.8493150684931505,5.47945205479452
1.27,2,7,2,6.71,6.75,4.44,8.421,1.574803149606299,5.511811023622047,1.574803149606299
1.29,4,3,5,7.14,7.1,4.22,9.253,3.1007751937984493,2.3255813953488373,3.875968992248062
0.32,4,6,4,4.37,4.35,2.71,6.356,12.5,18.75,12.5
0.7,6,6,7,5.68,5.71,3.47,7.792,8.571428571428571,8.571428571428571,10.0
0.38,3,2,4,4.66,4.68,2.84,6.668,7.894736842105263,5.2631578947368425,10.526315789473685
1.03,3,3,4,6.52,6.49,4.05,8.842,2.912621359223301,2.912621359223301,3.883495145631068
0.34,3,4,8,4.49,4.52,2.8,6.881,8.823529411764705,11.76470588235294,23.52941176470588
0.32,4,4,2,4.35,4.39,2.74,6.043,12.5,12.5,6.25
0.4,3,1,4,4.74,4.73,2.98,6.882,7.5,2.5,10.0
0.74,6,1,5,5.78,5.76,3.66,8.119,8.108108108108109,1.3513513513513513,6.756756756756757
0.26,3,3,5,4.08,4.1,2.55,6.114,11.538461538461538,11.538461538461538,19.23076923076923
0.31,3,2,3,4.36,4.41,2.69,6.337,9.67741935483871,6.451612903225807,9.67741935483871
0.36,2,1,8,4.74,4.79,2.75,6.959,5.555555555555555,2.7777777777777777,22.22222222222222
0.93,2,5,5,6.36,6.27,3.73,8.161,2.150537634408602,5.376344086021505,5.376344086021505
1.12,3,1,5,6.7,6.72,4.11,9.104,2.6785714285714284,0.8928571428571428,4.4642857142857135
0.59,6,4,4,5.32,5.41,3.3,7.389,10.16949152542373,6.779661016949153,6.779661016949153
0.41,4,4,5,4.78,4.75,2.95,6.868,9.75609756097561,9.75609756097561,12.195121951219512
1.01,2,3,4,6.63,6.59,3.79,8.61,1.9801980198019802,2.9702970297029703,3.9603960396039604
0.4,4,2,3,4.74,4.78,2.9,6.535,10.0,5.0,7.5
0.91,4,4,2,6.17,6.2,3.79,8.138,4.395604395604395,4.395604395604395,2.1978021978021975
0.76,6,5,3,5.79,5.81,3.67,7.861,7.894736842105263,6.578947368421052,3.9473684210526314
0.27,4,2,4,4.26,4.23,2.53,6.34,14.814814814814813,7.4074074074074066,14.814814814814813
0.73,4,1,2,5.76,5.71,3.54,7.731,5.47945205479452,1.36986301369863,2.73972602739726
1.21,4,7,3,6.93,6.9,4.13,8.428,3.3057851239669422,5.785123966942149,2.479338842975207
0.6,3,3,6,5.45,5.48,3.33,7.9,5.0,5.0,10.0
0.35,6,1,4,4.54,4.57,2.74,6.506,17.142857142857142,2.857142857142857,11.428571428571429
0.78,6,3,4,5.86,5.9,3.66,8.14,7.692307692307692,3.846153846153846,5.128205128205128
0.41,3,4,7,4.79,4.77,2.95,7.115,7.317073170731708,9.75609756097561,17.073170731707318
1.21,4,2,5,6.89,6.86,4.14,9.219,3.3057851239669422,1.6528925619834711,4.132231404958678
1.01,6,1,2,6.56,6.59,3.92,8.379,5.9405940594059405,0.9900990099009901,1.9801980198019802
1.01,4,1,3,6.32,6.3,3.95,8.63,3.9603960396039604,0.9900990099009901,2.9702970297029703
2.18,3,6,4,8.35,8.24,5.14,9.53,1.3761467889908257,2.7522935779816513,1.8348623853211008
1.1,3,5,3,6.6,6.63,4.15,8.627,2.727272727272727,4.545454545454545,2.727272727272727
2.22,6,6,2,8.2,8.24,5.17,9.619,2.7027027027027026,2.7027027027027026,0.9009009009009008
0.5,3,5,4,5.11,5.13,3.15,7.394,6.0,10.0,8.0
0.73,3,4,3,5.77,5.8,3.57,7.774,4.109589041095891,5.47945205479452,4.109589041095891
1.2,4,4,3,6.72,6.68,4.22,8.704,3.3333333333333335,3.3333333333333335,2.5
1.54,6,6,4,7.38,7.43,4.59,9.052,3.896103896103896,3.896103896103896,2.5974025974025974
1.01,3,5,2,6.38,6.45,4.03,8.323,2.9702970297029703,4.9504950495049505,1.9801980198019802
0.34,4,6,4,4.48,4.44,2.77,6.417,11.76470588235294,17.64705882352941,11.76470588235294
0.5,6,5,5,5.1,5.13,3.12,7.377,12.0,10.0,10.0
0.73,2,1,4,5.68,5.72,3.66,7.977,2.73972602739726,1.36986301369863,5.47945205479452
0.3,2,1,7,4.23,4.27,2.7,6.653,6.666666666666667,3.3333333333333335,23.333333333333336
1.23,3,5,2,6.78,6.72,4.31,8.614,2.4390243902439024,4.065040650406504,1.6260162601626016
0.31,3,5,8,4.38,4.36,2.7,6.953,9.67741935483871,16.129032258064516,25.806451612903228
0.55,3,2,2,5.28,5.23,3.22,7.221,5.454545454545454,3.6363636363636362,3.6363636363636362
0.7,3,4,4,5.68,5.7,3.52,8.087,4.285714285714286,5.714285714285714,5.714285714285714
0.4,3,6,6,4.76,4.79,2.95,6.877,7.5,15.0,15.0
1.04,3,1,2,6.56,6.5,4.01,8.495,2.8846153846153846,0.9615384615384615,1.923076923076923
0.9,6,5,2,6.1,6.16,3.86,8.059,6.666666666666666,5.555555555555555,2.2222222222222223
0.38,3,4,3,4.71,4.76,2.87,6.544,7.894736842105263,10.526315789473685,7.894736842105263
1.06,2,6,5,6.65,6.72,3.93,8.494,1.8867924528301885,5.660377358490566,4.716981132075471
0.32,4,4,6,4.44,4.41,2.69,6.842,12.5,12.5,18.75
1.0,3,5,7,6.37,6.41,3.93,8.785,3.0,5.0,7.0
0.54,3,3,4,5.19,5.12,3.31,7.516,5.555555555555555,5.555555555555555,7.4074074074074066
1.23,3,4,5,6.84,6.9,4.23,9.293,2.4390243902439024,3.252032520325203,4.065040650406504
0.33,4,4,6,4.55,4.52,2.7,6.872,12.121212121212121,12.121212121212121,18.18181818181818
1.0,3,4,4,6.47,6.4,4.03,8.694,3.0,4.0,4.0
1.63,6,4,2,7.54,7.57,4.72,9.165,3.6809815950920246,2.4539877300613497,1.2269938650306749
0.32,3,3,4,4.41,4.37,2.75,6.561,9.375,9.375,12.5
0.54,3,3,6,5.27,5.29,3.24,7.704,5.555555555555555,5.555555555555555,11.11111111111111
0.5,6,3,3,5.08,5.12,3.13,7.166,12.0,6.0,6.0
0.99,1,6,3,6.42,6.34,3.87,8.113,1.0101010101010102,6.0606060606060606,3.0303030303030303
0.4,6,6,7,4.68,4.65,2.96,6.985,15.0,15.0,17.5
0.55,6,2,4,5.39,5.42,3.16,7.588,10.909090909090908,3.6363636363636362,7.2727272727272725
0.54,3,5,3,5.28,5.32,3.21,7.163,5.555555555555555,9.25925925925926,5.555555555555555
0.71,4,4,7,5.71,5.67,3.57,7.899,5.633802816901409,5.633802816901409,9.859154929577466
0.36,3,4,8,4.59,4.62,2.83,6.893,8.333333333333334,11.11111111111111,22.22222222222222
0.32,3,1,6,4.39,4.43,2.75,6.762,9.375,3.125,18.75
0.3,6,4,4,4.38,4.42,2.61,6.196,20.0,13.333333333333334,13.333333333333334
0.71,6,1,4,5.73,5.81,3.5,8.076,8.450704225352114,1.4084507042253522,5.633802816901409
0.52,6,3,4,5.19,5.23,3.13,7.427,11.538461538461538,5.769230769230769,7.692307692307692
0.3,3,2,5,4.26,4.29,2.66,6.576,10.0,6.666666666666667,16.666666666666668
0.33,4,2,4,4.41,4.44,2.71,6.661,12.121212121212121,6.0606060606060606,12.121212121212121
0.54,3,3,2,5.22,5.26,3.2,7.051,5.555555555555555,5.555555555555555,3.7037037037037033
1.13,4,2,2,6.83,6.78,3.97,8.264,3.5398230088495577,1.7699115044247788,1.7699115044247788
1.02,6,4,4,6.41,6.38,4.04,8.727,5.88235294117647,3.9215686274509802,3.9215686274509802
0.31,3,1,4,4.33,4.36,2.68,6.522,9.67741935483871,3.2258064516129035,12.903225806451614
0.41,3,1,6,4.72,4.76,2.94,7.079,7.317073170731708,2.4390243902439024,14.634146341463415
0.51,3,1,4,5.15,5.14,3.18,7.485,5.88235294117647,1.9607843137254901,7.8431372549019605
0.71,6,3,3,5.59,5.66,3.6,7.76,8.450704225352114,4.225352112676057,4.225352112676057
1.25,6,1,4,6.9,6.94,4.26,9.088,4.8,0.8,3.2
0.47,2,4,4,5.02,5.07,3.03,7.112,4.25531914893617,8.51063829787234,8.51063829787234
0.32,6,3,3,4.4,4.43,2.68,6.209,18.75,9.375,9.375
0.91,3,5,3,6.21,6.25,3.84,8.318,3.2967032967032965,5.4945054945054945,3.2967032967032965
0.23,6,1,7,4.02,4.04,2.36,6.273,26.08695652173913,4.3478260869565215,30.434782608695652
1.01,4,1,2,6.66,6.62,3.89,8.368,3.9603960396039604,0.9900990099009901,1.9801980198019802
0.71,2,5,3,5.6,5.67,3.57,7.629,2.8169014084507045,7.042253521126761,4.225352112676057
2.51,6,1,2,8.65,8.6,5.44,9.724,2.3904382470119523,0.39840637450199207,0.7968127490039841
0.7,3,5,4,5.77,5.66,3.51,7.689,4.285714285714286,7.142857142857143,5.714285714285714
0.4,6,4,3,4.66,4.7,2.94,6.554,15.0,10.0,7.5
0.33,3,5,5,4.44,4.49,2.74,6.361,9.09090909090909,15.15151515151515,15.15151515151515
1.7,2,1,4,7.43,7.52,4.79,9.641,1.1764705882352942,0.5882352941176471,2.3529411764705883
2.08,4,6,7,8.22,8.18,5.1,9.658,1.923076923076923,2.8846153846153846,3.3653846153846154
1.04,4,1,3,6.59,6.56,3.92,8.66,3.846153846153846,0.9615384615384615,2.8846153846153846
0.58,3,4,4,5.33,5.36,3.31,7.474,5.172413793103448,6.8965517241379315,6.8965517241379315
1.0,4,3,4,6.5,6.45,3.93,8.877,4.0,3.0,4.0
0.72,4,2,5,5.76,5.69,3.59,8.189,5.555555555555555,2.7777777777777777,6.944444444444445
1.0,4,7,5,6.39,6.35,4.0,8.302,4.0,7.0,5.0
1.5,4,6,4,7.24,7.3,4.53,9.04,2.6666666666666665,4.0,2.6666666666666665
0.83,1,6,4,5.9,5.84,3.81,7.854,1.2048192771084338,7.228915662650603,4.819277108433735
1.24,4,2,2,6.91,6.87,4.23,8.849,3.2258064516129035,1.6129032258064517,1.6129032258064517
0.41,3,3,5,4.79,4.84,2.92,6.915,7.317073170731708,7.317073170731708,12.195121951219512
0.75,6,4,3,5.84,5.88,3.57,7.842,8.0,5.333333333333333,4.0
0.57,3,6,5,5.28,5.33,3.3,7.278,5.2631578947368425,10.526315789473685,8.771929824561404
0.32,3,4,8,4.41,4.43,2.7,6.822,9.375,12.5,25.0
0.34,6,4,6,4.45,4.48,2.78,6.607,17.64705882352941,11.76470588235294,17.64705882352941
0.3,3,3,3,4.29,4.32,2.67,6.213,10.0,10.0,10.0
1.04,3,6,3,6.56,6.53,4.01,8.447,2.8846153846153846,5.769230769230769,2.8846153846153846
0.31,2,2,2,4.32,4.35,2.76,6.136,6.451612903225807,6.451612903225807,6.451612903225807
2.07,3,5,2,8.1,8.14,5.06,9.618,1.4492753623188408,2.4154589371980677,0.9661835748792271
0.71,4,4,4,5.7,5.69,3.59,7.914,5.633802816901409,5.633802816901409,5.633802816901409
0.7,1,4,5,5.57,5.5,3.63,7.777,1.4285714285714286,5.714285714285714,7.142857142857143
1.02,6,1,5,6.38,6.46,4.04,9.026,5.88235294117647,0.9803921568627451,4.901960784313726
2.04,2,2,3,8.15,8.11,5.03,9.824,0.9803921568627451,0.9803921568627451,1.4705882352941175
0.33,3,4,7,4.47,4.5,2.77,6.731,9.09090909090909,12.121212121212121,21.21212121212121
1.05,3,4,5,6.44,6.48,4.06,8.915,2.857142857142857,3.8095238095238093,4.761904761904762
0.7,3,1,5,5.77,5.83,3.54,7.999,4.285714285714286,1.4285714285714286,7.142857142857143
1.51,1,5,2,7.06,6.96,4.6,8.747,0.6622516556291391,3.3112582781456954,1.3245033112582782
0.32,3,5,5,4.46,4.44,2.72,6.579,9.375,15.625,15.625
1.5,2,3,4,7.13,7.22,4.56,9.305,1.3333333333333333,2.0,2.6666666666666665
0.37,3,1,4,4.65,4.62,2.87,6.948,8.108108108108109,2.7027027027027026,10.81081081081081
1.5,2,6,3,7.25,7.14,4.62,8.883,1.3333333333333333,4.0,2.0
0.91,6,4,3,6.14,6.2,3.89,8.251,6.593406593406593,4.395604395604395,3.2967032967032965
0.31,3,5,4,4.43,4.38,2.74,6.443,9.67741935483871,16.129032258064516,12.903225806451614
1.54,4,4,4,7.46,7.4,4.58,9.418,2.5974025974025974,2.5974025974025974,2.5974025974025974
1.2,4,7,2,6.85,6.81,4.22,8.337,3.3333333333333335,5.833333333333334,1.6666666666666667
1.21,6,6,2,6.7,6.66,4.22,8.52,4.958677685950414,4.958677685950414,1.6528925619834711
1.09,3,3,3,6.61,6.56,4.08,8.66,2.7522935779816513,2.7522935779816513,2.7522935779816513
0.31,3,4,8,4.38,4.4,2.69,6.792,9.67741935483871,12.903225806451614,25.806451612903228
0.53,2,5,8,5.16,5.27,3.19,7.272,3.773584905660377,9.433962264150942,15.094339622641508
0.3,3,3,4,4.34,4.29,2.62,6.654,10.0,10.0,13.333333333333334
1.11,4,3,4,6.58,6.62,4.14,8.834,3.603603603603603,2.7027027027027026,3.603603603603603
0.7,3,3,2,5.73,5.77,3.53,7.792,4.285714285714286,4.285714285714286,2.857142857142857
1.18,6,1,1,6.85,6.8,4.09,8.095,5.084745762711865,0.8474576271186441,0.8474576271186441
0.31,3,1,4,4.35,4.37,2.69,6.465,9.67741935483871,3.2258064516129035,12.903225806451614
1.06,4,5,3,6.59,6.56,4.01,8.605,3.773584905660377,4.716981132075471,2.830188679245283
0.32,6,2,3,4.34,4.35,2.73,6.378,18.75,6.25,9.375
0.3,3,5,3,4.27,4.28,2.66,6.109,10.0,16.666666666666668,10.0
0.6,4,3,2,5.55,5.52,3.26,7.228,6.666666666666667,5.0,3.3333333333333335
0.56,3,5,8,5.35,5.39,3.24,7.676,5.357142857142857,8.928571428571427,14.285714285714285
0.37,3,1,3,4.66,4.68,2.85,6.418,8.108108108108109,2.7027027027027026,8.108108108108109
1.23,3,5,4,6.92,6.88,4.26,8.947,2.4390243902439024,4.065040650406504,3.252032520325203
1.0,6,6,3,6.37,6.31,4.01,8.316,6.0,6.0,3.0
0.91,4,4,6,6.16,6.24,3.83,8.568,4.395604395604395,4.395604395604395,6.593406593406593
1.25,4,3,4,6.93,6.89,4.25,9.087,3.2,2.4,3.2
0.3,4,5,5,4.26,4.28,2.66,6.265,13.333333333333334,16.666666666666668,16.666666666666668
0.31,6,4,3,4.33,4.3,2.73,6.315,19.35483870967742,12.903225806451614,9.67741935483871
0.34,3,1,5,4.47,4.44,2.78,6.94,8.823529411764705,2.941176470588235,14.705882352941176
0.7,2,5,6,5.77,5.84,3.42,7.901,2.857142857142857,7.142857142857143,8.571428571428571
1.46,3,1,2,7.29,7.25,4.53,9.038,2.0547945205479454,0.684931506849315,1.36986301369863
1.35,1,6,2,6.79,6.74,4.5,8.395,0.7407407407407407,4.444444444444444,1.4814814814814814
1.6,4,5,3,7.54,7.49,4.66,9.107,2.5,3.125,1.875
1.7,3,4,5,7.61,7.57,4.74,9.503,1.7647058823529411,2.3529411764705883,2.9411764705882355
1.11,4,4,3,6.73,6.63,4.1,8.47,3.603603603603603,3.603603603603603,2.7027027027027026
0.51,1,7,4,4.97,4.96,3.24,6.904,1.9607843137254901,13.72549019607843,7.8431372549019605
1.53,4,4,2,7.49,7.43,4.57,9.082,2.6143790849673203,2.6143790849673203,1.3071895424836601
0.7,3,1,5,5.7,5.77,3.5,8.145,4.285714285714286,1.4285714285714286,7.142857142857143
1.05,4,4,3,6.48,6.44,4.01,8.488,3.8095238095238093,3.8095238095238093,2.857142857142857
0.31,4,1,6,4.37,4.34,2.63,6.953,12.903225806451614,3.2258064516129035,19.35483870967742
1.0,6,2,2,6.29,6.19,3.95,8.365,6.0,2.0,2.0
1.12,3,3,2,6.68,6.66,4.11,8.46,2.6785714285714284,2.6785714285714284,1.7857142857142856
1.51,3,6,3,7.39,7.37,4.52,9.036,1.9867549668874172,3.9735099337748343,1.9867549668874172
0.71,3,1,4,5.73,5.7,3.53,7.884,4.225352112676057,1.4084507042253522,5.633802816901409
0.33,4,4,5,4.44,4.39,2.72,6.75,12.121212121212121,12.121212121212121,15.15151515151515
0.56,4,4,5,5.39,5.32,3.27,7.6,7.142857142857142,7.142857142857142,8.928571428571427
0.56,6,5,2,5.26,5.21,3.27,6.863,10.714285714285714,8.928571428571427,3.571428571428571
1.5,6,1,4,7.4,7.48,4.42,9.431,4.0,0.6666666666666666,2.6666666666666665
1.0,4,1,2,6.52,6.48,3.8,8.343,4.0,1.0,2.0
0.3,4,1,4,4.38,4.33,2.61,6.738,13.333333333333334,3.3333333333333335,13.333333333333334
0.54,3,1,3,5.24,5.26,3.23,7.483,5.555555555555555,1.8518518518518516,5.555555555555555
0.81,4,7,3,5.98,5.94,3.66,7.559,4.938271604938271,8.641975308641975,3.7037037037037033
0.59,3,1,6,5.35,5.4,3.32,8.015,5.084745762711865,1.6949152542372883,10.16949152542373
0.91,3,3,3,6.29,6.34,3.8,8.321,3.2967032967032965,3.2967032967032965,3.2967032967032965
0.8,2,1,2,6.13,6.08,3.52,7.879,2.5,1.25,2.5
1.51,4,1,3,7.4,7.27,4.62,9.087,2.6490066225165565,0.6622516556291391,1.9867549668874172
1.0,6,1,2,6.4,6.32,4.02,8.233,6.0,1.0,2.0
1.19,3,5,1,6.79,6.83,4.19,8.207,2.5210084033613445,4.201680672268908,0.8403361344537815
0.24,6,6,7,3.95,3.98,2.47,5.817,25.0,25.0,29.166666666666668
0.5,6,1,4,5.05,5.11,3.14,7.344,12.0,2.0,8.0
1.02,6,2,3,6.55,6.57,3.96,8.834,5.88235294117647,1.9607843137254901,2.941176470588235
1.56,6,6,3,7.5,7.59,4.54,9.044,3.846153846153846,3.846153846153846,1.923076923076923
0.5,6,1,3,5.1,5.06,3.12,7.121,12.0,2.0,6.0
1.08,6,4,4,6.52,6.55,4.05,8.727,5.555555555555555,3.7037037037037033,3.7037037037037033
0.7,6,3,3,5.78,5.82,3.47,7.678,8.571428571428571,4.285714285714286,4.285714285714286
0.52,3,2,3,5.19,5.14,3.23,7.409,5.769230769230769,3.846153846153846,5.769230769230769
1.64,3,3,2,7.59,7.55,4.65,9.299,1.829268292682927,1.829268292682927,1.2195121951219512
0.39,4,4,8,4.84,4.77,2.87,7.148,10.256410256410255,10.256410256410255,20.51282051282051
1.2,3,3,4,6.82,6.79,4.24,9.058,2.5,2.5,3.3333333333333335
1.05,4,4,8,6.59,6.57,3.99,9.106,3.8095238095238093,3.8095238095238093,7.619047619047619
1.01,4,6,3,6.37,6.34,4.0,8.353,3.9603960396039604,5.9405940594059405,2.9702970297029703
0.5,6,4,3,5.19,5.24,3.09,7.033,12.0,8.0,6.0
0.9,2,3,3,6.1,6.13,3.82,8.323,2.2222222222222223,3.333333333333333,3.333333333333333
0.23,6,3,6,3.98,4.0,2.38,6.273,26.08695652173913,13.043478260869565,26.08695652173913
0.87,3,5,4,6.14,6.09,3.77,8.045,3.4482758620689657,5.747126436781609,4.597701149425287
1.01,1,2,4,6.21,6.16,4.06,8.728,0.9900990099009901,1.9801980198019802,3.9603960396039604
0.5,4,5,7,5.05,5.1,3.17,7.444,8.0,10.0,14.0
0.51,4,4,7,5.2,5.24,3.14,7.563,7.8431372549019605,7.8431372549019605,13.72549019607843
0.72,2,4,2,5.74,5.65,3.63,7.755,2.7777777777777777,5.555555555555555,2.7777777777777777
0.52,3,3,3,5.19,5.15,3.2,7.393,5.769230769230769,5.769230769230769,5.769230769230769
0.7,3,5,2,5.73,5.76,3.51,7.505,4.285714285714286,7.142857142857143,2.857142857142857
1.05,3,6,4,6.6,6.65,3.99,8.584,2.857142857142857,5.714285714285714,3.8095238095238093
0.35,4,1,8,4.64,4.62,2.73,7.046,11.428571428571429,2.857142857142857,22.857142857142858
0.4,6,2,5,4.74,4.76,2.89,6.861,15.0,5.0,12.5
0.23,4,5,5,4.05,4.0,2.39,6.073,17.391304347826086,21.73913043478261,21.73913043478261
0.42,4,3,4,4.76,4.8,2.96,6.784,9.523809523809524,7.142857142857143,9.523809523809524
0.49,2,3,5,5.17,5.21,3.05,7.265,4.081632653061225,6.122448979591836,10.204081632653061
0.31,3,5,6,4.32,4.36,2.7,6.438,9.67741935483871,16.129032258064516,19.35483870967742
0.31,3,2,4,4.38,4.44,2.69,6.486,9.67741935483871,6.451612903225807,12.903225806451614
0.54,3,3,8,5.24,5.27,3.27,7.912,5.555555555555555,5.555555555555555,14.814814814814813
1.01,6,3,2,6.32,6.4,3.99,8.487,5.9405940594059405,2.9702970297029703,1.9801980198019802
0.71,3,3,5,5.72,5.75,3.52,8.219,4.225352112676057,4.225352112676057,7.042253521126761
1.01,2,6,3,6.24,6.21,3.99,8.21,1.9801980198019802,5.9405940594059405,2.9702970297029703
1.22,4,1,3,6.8,6.74,4.22,8.909,3.278688524590164,0.819672131147541,2.459016393442623
0.5,3,3,8,5.13,5.16,3.12,7.836,6.0,6.0,16.0
0.65,3,2,4,5.55,5.59,3.43,7.784,4.615384615384615,3.0769230769230766,6.153846153846153
1.05,6,1,2,6.44,6.51,4.03,8.247,5.714285714285714,0.9523809523809523,1.9047619047619047
0.41,4,3,2,4.83,4.78,2.92,6.721,9.75609756097561,7.317073170731708,4.878048780487805
1.03,6,3,2,6.51,6.58,4.0,8.347,5.825242718446602,2.912621359223301,1.941747572815534
1.3,3,2,3,6.98,6.94,4.33,9.135,2.3076923076923075,1.5384615384615383,2.3076923076923075
0.41,4,2,6,4.72,4.75,2.96,7.166,9.75609756097561,4.878048780487805,14.634146341463415
1.2,6,3,4,6.76,6.8,4.23,8.87,5.0,2.5,3.3333333333333335
0.57,3,3,4,5.36,5.3,3.32,7.473,5.2631578947368425,5.2631578947368425,7.017543859649123
0.44,3,1,6,4.93,4.88,3.03,7.196,6.818181818181818,2.272727272727273,13.636363636363637
0.31,3,3,4,4.35,4.38,2.72,6.438,9.67741935483871,9.67741935483871,12.903225806451614
1.53,4,1,3,7.35,7.4,4.52,9.461,2.6143790849673203,0.6535947712418301,1.9607843137254901
0.51,2,1,6,5.17,5.19,3.14,7.833,3.9215686274509802,1.9607843137254901,11.76470588235294
0.91,4,4,2,6.14,6.12,3.85,8.022,4.395604395604395,4.395604395604395,2.1978021978021975
0.9,6,2,3,6.12,6.07,3.86,8.367,6.666666666666666,2.2222222222222223,3.333333333333333
0.9,4,3,2,6.32,6.27,3.77,8.244,4.444444444444445,3.333333333333333,2.2222222222222223
1.87,3,5,5,7.98,8.04,4.78,9.785,1.6042780748663101,2.6737967914438503,2.6737967914438503
0.8,3,3,4,5.93,5.98,3.7,8.305,3.75,3.75,5.0
0.36,2,2,4,4.51,4.57,2.88,6.605,5.555555555555555,5.555555555555555,11.11111111111111
0.4,6,2,6,4.75,4.77,2.96,7.141,15.0,5.0,15.0
0.51,3,4,2,5.17,5.19,3.17,6.998,5.88235294117647,7.8431372549019605,3.9215686274509802
1.08,3,5,2,6.74,6.71,3.99,8.42,2.7777777777777777,4.62962962962963,1.8518518518518516
0.31,3,3,5,4.42,4.39,2.67,6.771,9.67741935483871,9.67741935483871,16.129032258064516
0.71,6,1,4,5.68,5.59,3.58,7.958,8.450704225352114,1.4084507042253522,5.633802816901409
0.9,4,2,3,6.19,6.05,3.76,8.391,4.444444444444445,2.2222222222222223,3.333333333333333
0.31,3,3,8,4.36,4.33,2.7,6.953,9.67741935483871,9.67741935483871,25.806451612903228
0.51,3,3,3,5.22,5.16,3.17,7.373,5.88235294117647,5.88235294117647,5.88235294117647
0.3,4,4,7,4.36,4.33,2.63,6.921,13.333333333333334,13.333333333333334,23.333333333333336
0.28,6,3,6,4.26,4.28,2.55,6.465,21.428571428571427,10.714285714285714,21.428571428571427
0.71,4,7,4,5.71,5.63,3.56,7.559,5.633802816901409,9.859154929577466,5.633802816901409
